id_fichero,tipo,text1,text2
9554521,Support,"La mediana de duración de la respuesta fue de 8,8 y 8,3 meses, respectivamente, en los ensayos A y B.","La eficacia de 5-FU, modulada con 6S-LV, es moderada en pacientes con carcinoma gástrico avanzado, similar a los regímenes que contienen cisplatino."
9554521,Support,La mediana de supervivencia alcanzó los 8 meses en el Estudio A y los 9 meses en el Estudio B.,"La eficacia de 5-FU, modulada con 6S-LV, es moderada en pacientes con carcinoma gástrico avanzado, similar a los regímenes que contienen cisplatino."
9554521,Support,"En toda la población de pacientes, la supervivencia fue significativamente mayor en los pacientes con una PS de 0-1 (P < 0,05).","La PS y otros factores pronósticos podrían influir en la tasa de respuesta, que no parece ser un parámetro fiable para evaluar el resultado de los ensayos de quimioterapia."
9554521,Support,Los pacientes con una PS de 0-1 y un tumor resecado tuvieron la supervivencia significativamente más larga tanto en los pacientes tratados con EEP-L como en todos los pacientes evaluables en los dos estudios.,"La PS y otros factores pronósticos podrían influir en la tasa de respuesta, que no parece ser un parámetro fiable para evaluar el resultado de los ensayos de quimioterapia."
9554521,Support,Los efectos tóxicos más frecuentes de Grado 3-4 de la Organización Mundial de la Salud fueron gastrointestinales en el Estudio A y hematológicos en el Estudio B.,"La eficacia de 5-FU, modulada con 6S-LV, es moderada en pacientes con carcinoma gástrico avanzado, similar a los regímenes que contienen cisplatino."
9667255,Partial-Attack,"pero al cabo de 4 meses después del tratamiento, no hubo diferencia.","Durante el tratamiento, la calidad de vida disminuyó significativamente más con el régimen de 16 semanas que con CAF,"
9667255,Partial-Attack,pero ninguno con el régimen de 16 semanas.,Hubo tres muertes relacionadas con el tratamiento con CAF
9667255,Support,"El régimen de 16 semanas produjo resultados ligeramente mejores en cáncer de mama que el CAF con toxicidad similar, pero una mayor reducción en la calidad de vida durante el tratamiento.","El régimen de 16 semanas no debe utilizarse en lugar de un régimen de dosis estándar sin una cuidadosa consideración de los pros y los contras del régimen de 16 semanas, que incluyen su esquema complicado."
9667255,Support,"Durante el tratamiento, la calidad de vida disminuyó significativamente más con el régimen de 16 semanas que con CAF,","El régimen de 16 semanas no debe utilizarse en lugar de un régimen de dosis estándar sin una cuidadosa consideración de los pros y los contras del régimen de 16 semanas, que incluyen su esquema complicado."
9667255,Support,Hubo tres muertes relacionadas con el tratamiento con CAF,"El régimen de 16 semanas no debe utilizarse en lugar de un régimen de dosis estándar sin una cuidadosa consideración de los pros y los contras del régimen de 16 semanas, que incluyen su esquema complicado."
9667255,Support,"el régimen de 16 semanas produjo grados significativamente más altos de anemia, náuseas, estomatitis y pérdida de peso, así como piel y neurotoxicidad.","El régimen de 16 semanas no debe utilizarse en lugar de un régimen de dosis estándar sin una cuidadosa consideración de los pros y los contras del régimen de 16 semanas, que incluyen su esquema complicado."
9667255,Support,"CAF produjo niveles significativamente más altos de leucopenia, granulocitopenia y trombocitopenia, así como toxicidad hepática y cardíaca,","El régimen de 16 semanas no debe utilizarse en lugar de un régimen de dosis estándar sin una cuidadosa consideración de los pros y los contras del régimen de 16 semanas, que incluyen su esquema complicado."
9667255,Support,"La tasa estimada de supervivencia a 4 años fue del 78,1% con el régimen de 16 semanas frente al 71,4% con CAF (p = 10, de dos lados; p = 0,05, de un lado).","El régimen de 16 semanas no debe utilizarse en lugar de un régimen de dosis estándar sin una cuidadosa consideración de los pros y los contras del régimen de 16 semanas, que incluyen su esquema complicado."
9667255,Partial-Attack,"pero en el desarrollo de nuevos regímenes deben tenerse en cuenta sus pautas antimetabolitas y la administración frecuente de medicamentos (es decir, la densidad de dosis).","Probablemente no debería ser probado más,"
9667255,Partial-Attack,"Probablemente no debería ser probado más,","El régimen de 16 semanas no debe utilizarse en lugar de un régimen de dosis estándar sin una cuidadosa consideración de los pros y los contras del régimen de 16 semanas, que incluyen su esquema complicado."
9667255,Support,"Con una mediana de seguimiento de 3,9 años, la tasa estimada de supervivencia libre de recurrencia a 4 años fue del 67,5% con el régimen de 16 semanas frente al 62,7% con CAF (P =,19, de dos lados; P =,095, de un lado).","El régimen de 16 semanas no debe utilizarse en lugar de un régimen de dosis estándar sin una cuidadosa consideración de los pros y los contras del régimen de 16 semanas, que incluyen su esquema complicado."
9747868,Support,El tamoxifeno disminuye la incidencia de cáncer de mama invasivo y no invasivo.,"A pesar de los efectos secundarios resultantes de la administración de tamoxifeno, su uso como agente preventivo del cáncer de mama es apropiado en muchas mujeres con mayor riesgo de padecer la enfermedad."
9747868,Support,"El tamoxifeno redujo el riesgo de cáncer de mama invasivo en un 49% (p de dos caras < 0,0001), con una incidencia acumulada a lo largo de 69 meses de seguimiento de 43,4 frente a 22,0 por 1000 mujeres en los grupos placebo y tamoxifeno, respectivamente.",El tamoxifeno disminuye la incidencia de cáncer de mama invasivo y no invasivo.
9747868,Support,El tamoxifeno redujo el riesgo de cáncer de mama no invasivo en un 50% (p<.002 de dos caras).,El tamoxifeno disminuye la incidencia de cáncer de mama invasivo y no invasivo.
9747868,Support,El riesgo también se redujo en mujeres con antecedentes de carcinoma lobular in situ (56%) o hiperplasia atípica (86%) y en aquellas con cualquier categoría de riesgo predicho a 5 años.,"A pesar de los efectos secundarios resultantes de la administración de tamoxifeno, su uso como agente preventivo del cáncer de mama es apropiado en muchas mujeres con mayor riesgo de padecer la enfermedad."
9747868,Support,"El tamoxifeno redujo la aparición de tumores con receptores de estrógeno positivos en un 69%, pero no se observó diferencia en la aparición de tumores con receptores de estrógeno negativos.","A pesar de los efectos secundarios resultantes de la administración de tamoxifeno, su uso como agente preventivo del cáncer de mama es apropiado en muchas mujeres con mayor riesgo de padecer la enfermedad."
9747868,Support,"La administración de tamoxifeno no alteró la tasa media anual de cardiopatía isquémica; sin embargo, se observó una reducción en la cadera, radio (Colles') y fracturas de columna vertebral.","A pesar de los efectos secundarios resultantes de la administración de tamoxifeno, su uso como agente preventivo del cáncer de mama es apropiado en muchas mujeres con mayor riesgo de padecer la enfermedad."
9747868,Partial-Attack,"La tasa de cáncer de endometrio se incrementó en el grupo de tamoxifeno (razón de riesgo = 2,53; intervalo de confianza del 95% = 1,35-4,97); este aumento del riesgo se produjo predominantemente en mujeres de 50 años o más.","A pesar de los efectos secundarios resultantes de la administración de tamoxifeno, su uso como agente preventivo del cáncer de mama es apropiado en muchas mujeres con mayor riesgo de padecer la enfermedad."
9747868,Partial-Attack,no se han producido muertes por cáncer de endometrio en este grupo.,"La tasa de cáncer de endometrio se incrementó en el grupo de tamoxifeno (razón de riesgo = 2,53; intervalo de confianza del 95% = 1,35-4,97); este aumento del riesgo se produjo predominantemente en mujeres de 50 años o más."
9747868,Support,"No se observaron cánceres de hígado ni aumento de tumores de colon, recto, ovario u otros tumores en el grupo de tamoxifeno.","A pesar de los efectos secundarios resultantes de la administración de tamoxifeno, su uso como agente preventivo del cáncer de mama es apropiado en muchas mujeres con mayor riesgo de padecer la enfermedad."
9747868,Support,"Las tasas de ictus, embolia pulmonar y trombosis venosa profunda fueron elevadas en el grupo de tamoxifeno; estos acontecimientos ocurrieron con mayor frecuencia en mujeres de 50 años o más.","A pesar de los efectos secundarios resultantes de la administración de tamoxifeno, su uso como agente preventivo del cáncer de mama es apropiado en muchas mujeres con mayor riesgo de padecer la enfermedad."
9790546,Support,Los análisis longitudinales replicaron estos hallazgos.,"Los análisis transversales (corregidos para múltiples pruebas) identificaron diferencias estadísticamente significativas que favorecieron la orquiectomía más placebo para dos de los cinco parámetros primarios de CV como sigue: los pacientes que recibieron flutamida notificaron más diarrea a los 3 meses (p = 0,001) y peor funcionamiento emocional a los 3 y 6 meses (ambos P<.003)."
9790546,Partial-Attack,pero no fueron estadísticamente significativos tras el ajuste para pruebas múltiples.,Otros parámetros de CV analizados favorecieron al grupo que recibió placebo
9790546,Support,Otros parámetros de CV analizados favorecieron al grupo que recibió placebo,Se encontró un patrón consistente de mejores resultados de CV en cada evaluación de seguimiento durante los primeros 6 meses de tratamiento para pacientes orquiectomizados con cáncer de próstata metastásico que recibieron placebo frente a flutamida.
9790546,Support,"Los análisis transversales (corregidos para múltiples pruebas) identificaron diferencias estadísticamente significativas que favorecieron la orquiectomía más placebo para dos de los cinco parámetros primarios de CV como sigue: los pacientes que recibieron flutamida notificaron más diarrea a los 3 meses (p = 0,001) y peor funcionamiento emocional a los 3 y 6 meses (ambos P<.003).","La mejora con el tiempo fue evidente en ambos grupos de tratamiento, pero más aún en los pacientes que recibieron placebo."
9807987,Support,"En un análisis de calidad de vida, todas las diferencias significativas, excepto en la puntuación de diarrea, fueron favorables al grupo de irinotecán.","Nuestro estudio muestra que, a pesar de los efectos secundarios del tratamiento, los pacientes con cáncer colorrectal metastásico y para los que el fluorouracilo ha fracasado, tienen una supervivencia más prolongada, menos síntomas relacionados con el tumor y una mejor calidad de vida cuando se tratan con irinotecán que con cuidados de apoyo solos."
9807987,Support,"La supervivencia sin deterioro del estado de rendimiento (p=0,0001), sin pérdida de peso superior al 5% (p=0,018), y la supervivencia libre de dolor (p=0,003) fueron significativamente mejores en los pacientes a los que se administró irinotecán.","Nuestro estudio muestra que, a pesar de los efectos secundarios del tratamiento, los pacientes con cáncer colorrectal metastásico y para los que el fluorouracilo ha fracasado, tienen una supervivencia más prolongada, menos síntomas relacionados con el tumor y una mejor calidad de vida cuando se tratan con irinotecán que con cuidados de apoyo solos."
9807987,Support,"Con una mediana de seguimiento de 13 meses, la supervivencia global fue significativamente mejor en el grupo irinotecán (p=0,0001), con un 36,2% de supervivencia a 1 año en el grupo irinotecán versus un 13,8% en el grupo de atención de apoyo.","Nuestro estudio muestra que, a pesar de los efectos secundarios del tratamiento, los pacientes con cáncer colorrectal metastásico y para los que el fluorouracilo ha fracasado, tienen una supervivencia más prolongada, menos síntomas relacionados con el tumor y una mejor calidad de vida cuando se tratan con irinotecán que con cuidados de apoyo solos."
9849452,Partial-Attack,excepto por pérdida de cabello.,"No se observaron diferencias significativas a favor del grupo de atención de apoyo,"
9849452,Support,Los pacientes del grupo quimioterapéutico notificaron un mejor funcionamiento físico general y control de los síntomas en comparación con el grupo de atención de apoyo.,"En conclusión, el tratamiento con carboplatino y etopósido puede mejorar tanto la calidad de vida como la supervivencia de los pacientes con CPNM avanzado."
9849452,Partial-Attack,aunque se observaron tendencias a favor del grupo quimioterapéutico.,"Las diferencias de grupo fueron menores en el ámbito psicosocial,"
9849452,Support,"La mediana de los tiempos de supervivencia fue de 29 semanas en el grupo de quimioterapia frente a 11 semanas en el grupo de cuidados de apoyo, y las tasas de supervivencia a 1 año fueron de 28% frente a 8%.","En conclusión, el tratamiento con carboplatino y etopósido puede mejorar tanto la calidad de vida como la supervivencia de los pacientes con CPNM avanzado."
9849452,Support,La calidad de vida y los resultados de supervivencia fueron similares en los pacientes aleatorizados y no aleatorizados que recibieron quimioterapia.,"En conclusión, el tratamiento con carboplatino y etopósido puede mejorar tanto la calidad de vida como la supervivencia de los pacientes con CPNM avanzado."
9849454,Support,La remisión completa se alcanzó en el 91% (170/186) de todos los pacientes.,"Este ensayo, también por primera vez, proporciona evidencia de que el retratamiento después de la recaída local puede lograr segundas remisiones a largo plazo."
9849454,Support,"De los 54 pacientes que presentaron recaída local aislada, el 35% (19/54) sobrevivió en remisión posterior más de 2 años después del retratamiento, incluyendo terapia local (cirugía +/- radioterapia).","Este ensayo, también por primera vez, proporciona evidencia de que el retratamiento después de la recaída local puede lograr segundas remisiones a largo plazo."
9849454,Support,Estos resultados muestran una mejoría con respecto al estudio previo SIOP (RMS75) en el que la supervivencia fue del 52% y la supervivencia libre de eventos fue del 47%.,"En comparación con los resultados obtenidos en el anterior estudio SIOP, el tratamiento en MMT84 se basó en la respuesta a la quimioterapia inicial y, a pesar de una reducción general del uso de la terapia local, mejoró significativamente la supervivencia de los pacientes con enfermedad no metastásica."
9849454,Support,"Con una mediana de seguimiento de 8 años, la supervivencia global a 5 años fue del 68% (+/- 3% error estándar de la media (SEM) y la supervivencia sin eventos a 5 años 53% (+/- 4% SEM).","En comparación con los resultados obtenidos en el anterior estudio SIOP, el tratamiento en MMT84 se basó en la respuesta a la quimioterapia inicial y, a pesar de una reducción general del uso de la terapia local, mejoró significativamente la supervivencia de los pacientes con enfermedad no metastásica."
9850014,Support,No se encontró ninguna diferencia significativa en el tiempo hasta la progresión o supervivencia entre los dos brazos.,"Los pacientes tratados con un único agente E seguido de un único agente M tuvieron una supervivencia similar, pero menos toxicidad relacionada con el tratamiento y mejor CV en comparación con los tratados con CEF seguidos de VM."
9850014,Support,"Del mismo modo, no se encontró diferencia en la supervivencia cuando se compararon los pacientes que recibieron los tratamientos de primera y segunda línea previstos o cuando se calculó la supervivencia desde el inicio del tratamiento de segunda línea.","Los pacientes tratados con un único agente E seguido de un único agente M tuvieron una supervivencia similar, pero menos toxicidad relacionada con el tratamiento y mejor CV en comparación con los tratados con CEF seguidos de VM."
9850014,Support,La toxicidad relacionada con el tratamiento fue menor en el brazo de un solo agente y el análisis de calidad de vida (QOL) favoreció al brazo de un solo agente.,"Los pacientes tratados con un único agente E seguido de un único agente M tuvieron una supervivencia similar, pero menos toxicidad relacionada con el tratamiento y mejor CV en comparación con los tratados con CEF seguidos de VM."
9890172,Support,Vinorelbina mejora la supervivencia de los pacientes de edad avanzada con CPNM y posiblemente mejora la CV en general.,"Vinorelbina, un alcaloide de vinca semisintético, representa un tratamiento bien tolerado para pacientes de edad avanzada con cáncer de pulmón no microcítico (NSCLC)."
9890172,Support,"Hubo una ventaja de supervivencia estadísticamente significativa (dos caras P = 0,03) para los pacientes que recibieron vinorelbina;",Vinorelbina mejora la supervivencia de los pacientes de edad avanzada con CPNM y posiblemente mejora la CV en general.
9890172,Support,La mediana de supervivencia aumentó de 21 a 28 semanas en el grupo tratado con vinorelbina.,Vinorelbina mejora la supervivencia de los pacientes de edad avanzada con CPNM y posiblemente mejora la CV en general.
9890172,Support,"Los pacientes tratados con Vinorelbina obtuvieron mejores puntuaciones que los pacientes control en las escalas de funcionamiento de la CV, y notificaron menos síntomas relacionados con el cáncer de pulmón, pero notificaron peores síntomas relacionados con la toxicidad.",Vinorelbina mejora la supervivencia de los pacientes de edad avanzada con CPNM y posiblemente mejora la CV en general.
9890172,Support,"El riesgo relativo de muerte para los pacientes tratados con vinorelbina fue de 0,65 (IC 95% = 0,45-0,93).",Vinorelbina mejora la supervivencia de los pacientes de edad avanzada con CPNM y posiblemente mejora la CV en general.
id,no_rel,"Una combinación de mitoxantrona más prednisona es preferible a la prednisona sola para reducir el dolor en hombres con cáncer de próstata metastásico, resistente a hormonas.","A las 6 semanas, ambos grupos mostraron mejoría en varios dominios HQL,"
id,no_rel,"Una combinación de mitoxantrona más prednisona es preferible a la prednisona sola para reducir el dolor en hombres con cáncer de próstata metastásico, resistente a hormonas.",sólo el funcionamiento físico y el dolor fueron mejores en el grupo de mitoxantrona más prednisona que en el grupo de prednisona sola.
id,no_rel,"Una combinación de mitoxantrona más prednisona es preferible a la prednisona sola para reducir el dolor en hombres con cáncer de próstata metastásico, resistente a hormonas.","Después de 6 semanas, los pacientes que tomaron prednisona no mostraron mejoría en las puntuaciones de HQL, mientras que los que tomaron mitoxantrona más prednisona mostraron mejorías significativas en la calidad de vida global (P = 0,009), cuatro dominios funcionales y nueve síntomas (.001 < P < 01),"
id,no_rel,"Una combinación de mitoxantrona más prednisona es preferible a la prednisona sola para reducir el dolor en hombres con cáncer de próstata metastásico, resistente a hormonas.","la mejora (> 10 unidades en una escala de 0 a 100) duró más tiempo que en el grupo de prednisona sola (.004 < P < 0,05)."
id,no_rel,"Una combinación de mitoxantrona más prednisona es preferible a la prednisona sola para reducir el dolor en hombres con cáncer de próstata metastásico, resistente a hormonas.","La adición de mitoxantrona a la prednisona después del fracaso de la prednisona sola se asoció con mejoras en el dolor, impacto del dolor, alivio del dolor, insomnio y calidad de vida global (.001 < P <.003)."
id,no_rel,"Una combinación de mitoxantrona más prednisona es preferible a la prednisona sola para reducir el dolor en hombres con cáncer de próstata metastásico, resistente a hormonas.",El tratamiento con mitoxantrona más prednisona se asoció con una mejoría mayor y más duradera en varios dominios y síntomas del HQL que el tratamiento con prednisona sola.
id,no_rel,"A las 6 semanas, ambos grupos mostraron mejoría en varios dominios HQL,",sólo el funcionamiento físico y el dolor fueron mejores en el grupo de mitoxantrona más prednisona que en el grupo de prednisona sola.
id,no_rel,"A las 6 semanas, ambos grupos mostraron mejoría en varios dominios HQL,","Después de 6 semanas, los pacientes que tomaron prednisona no mostraron mejoría en las puntuaciones de HQL, mientras que los que tomaron mitoxantrona más prednisona mostraron mejorías significativas en la calidad de vida global (P = 0,009), cuatro dominios funcionales y nueve síntomas (.001 < P < 01),"
id,no_rel,"A las 6 semanas, ambos grupos mostraron mejoría en varios dominios HQL,","la mejora (> 10 unidades en una escala de 0 a 100) duró más tiempo que en el grupo de prednisona sola (.004 < P < 0,05)."
id,no_rel,"A las 6 semanas, ambos grupos mostraron mejoría en varios dominios HQL,","La adición de mitoxantrona a la prednisona después del fracaso de la prednisona sola se asoció con mejoras en el dolor, impacto del dolor, alivio del dolor, insomnio y calidad de vida global (.001 < P <.003)."
id,no_rel,sólo el funcionamiento físico y el dolor fueron mejores en el grupo de mitoxantrona más prednisona que en el grupo de prednisona sola.,"Después de 6 semanas, los pacientes que tomaron prednisona no mostraron mejoría en las puntuaciones de HQL, mientras que los que tomaron mitoxantrona más prednisona mostraron mejorías significativas en la calidad de vida global (P = 0,009), cuatro dominios funcionales y nueve síntomas (.001 < P < 01),"
id,no_rel,sólo el funcionamiento físico y el dolor fueron mejores en el grupo de mitoxantrona más prednisona que en el grupo de prednisona sola.,"la mejora (> 10 unidades en una escala de 0 a 100) duró más tiempo que en el grupo de prednisona sola (.004 < P < 0,05)."
id,no_rel,sólo el funcionamiento físico y el dolor fueron mejores en el grupo de mitoxantrona más prednisona que en el grupo de prednisona sola.,"La adición de mitoxantrona a la prednisona después del fracaso de la prednisona sola se asoció con mejoras en el dolor, impacto del dolor, alivio del dolor, insomnio y calidad de vida global (.001 < P <.003)."
id,no_rel,"Después de 6 semanas, los pacientes que tomaron prednisona no mostraron mejoría en las puntuaciones de HQL, mientras que los que tomaron mitoxantrona más prednisona mostraron mejorías significativas en la calidad de vida global (P = 0,009), cuatro dominios funcionales y nueve síntomas (.001 < P < 01),","la mejora (> 10 unidades en una escala de 0 a 100) duró más tiempo que en el grupo de prednisona sola (.004 < P < 0,05)."
id,no_rel,"Después de 6 semanas, los pacientes que tomaron prednisona no mostraron mejoría en las puntuaciones de HQL, mientras que los que tomaron mitoxantrona más prednisona mostraron mejorías significativas en la calidad de vida global (P = 0,009), cuatro dominios funcionales y nueve síntomas (.001 < P < 01),","La adición de mitoxantrona a la prednisona después del fracaso de la prednisona sola se asoció con mejoras en el dolor, impacto del dolor, alivio del dolor, insomnio y calidad de vida global (.001 < P <.003)."
id,no_rel,"la mejora (> 10 unidades en una escala de 0 a 100) duró más tiempo que en el grupo de prednisona sola (.004 < P < 0,05).","La adición de mitoxantrona a la prednisona después del fracaso de la prednisona sola se asoció con mejoras en el dolor, impacto del dolor, alivio del dolor, insomnio y calidad de vida global (.001 < P <.003)."
id,no_rel,"La adición de mitoxantrona a la prednisona después del fracaso de la prednisona sola se asoció con mejoras en el dolor, impacto del dolor, alivio del dolor, insomnio y calidad de vida global (.001 < P <.003).",El tratamiento con mitoxantrona más prednisona se asoció con una mejoría mayor y más duradera en varios dominios y síntomas del HQL que el tratamiento con prednisona sola.
id,no_rel,"En ensayos de terapia endocrina en cáncer de mama avanzado, los pacientes con respuesta (respuesta completa/respuesta parcial [CR/PR]) y los pacientes con enfermedad estable durante al menos 6 meses (SD(6m)) han mostrado una supervivencia similar y, por lo tanto, a menudo se definen como una población con beneficio clínico (pacientes con RC/PR o SD(6m)).",Los respondedores indicaron un mejor bienestar físico (P =. 004) y estado de ánimo (P =.02) en el mes 3.
id,no_rel,"En ensayos de terapia endocrina en cáncer de mama avanzado, los pacientes con respuesta (respuesta completa/respuesta parcial [CR/PR]) y los pacientes con enfermedad estable durante al menos 6 meses (SD(6m)) han mostrado una supervivencia similar y, por lo tanto, a menudo se definen como una población con beneficio clínico (pacientes con RC/PR o SD(6m)).","En comparación sólo con pacientes con SD(6m), los respondedores no mostraron diferencias significativas en la CV basal y en el tiempo hasta el fracaso del tratamiento (328.5 v 340 días)."
id,no_rel,"En ensayos de terapia endocrina en cáncer de mama avanzado, los pacientes con respuesta (respuesta completa/respuesta parcial [CR/PR]) y los pacientes con enfermedad estable durante al menos 6 meses (SD(6m)) han mostrado una supervivencia similar y, por lo tanto, a menudo se definen como una población con beneficio clínico (pacientes con RC/PR o SD(6m)).","Durante el tratamiento, los respondedores notificaron un bienestar físico significativamente mejor (meses 3 a 11), estado de ánimo (meses 5 a 11), afrontamiento (meses 5 a 9) y apetito (meses 7 a 11) y menos mareo (mes 9) que los pacientes con SD(6m)."
id,no_rel,"En ensayos de terapia endocrina en cáncer de mama avanzado, los pacientes con respuesta (respuesta completa/respuesta parcial [CR/PR]) y los pacientes con enfermedad estable durante al menos 6 meses (SD(6m)) han mostrado una supervivencia similar y, por lo tanto, a menudo se definen como una población con beneficio clínico (pacientes con RC/PR o SD(6m)).","Los cambios entre los valores basales y los meses 5 y 7, respectivamente, indicaron una mejoría de los respondedores pero patrones heterogéneos en pacientes con SD(6m)."
id,no_rel,"En ensayos de terapia endocrina en cáncer de mama avanzado, los pacientes con respuesta (respuesta completa/respuesta parcial [CR/PR]) y los pacientes con enfermedad estable durante al menos 6 meses (SD(6m)) han mostrado una supervivencia similar y, por lo tanto, a menudo se definen como una población con beneficio clínico (pacientes con RC/PR o SD(6m)).","Aunque los grupos CR/PR y SD(6m) tuvieron tiempos similares al fracaso del tratamiento,"
id,no_rel,"En ensayos de terapia endocrina en cáncer de mama avanzado, los pacientes con respuesta (respuesta completa/respuesta parcial [CR/PR]) y los pacientes con enfermedad estable durante al menos 6 meses (SD(6m)) han mostrado una supervivencia similar y, por lo tanto, a menudo se definen como una población con beneficio clínico (pacientes con RC/PR o SD(6m)).","Los pacientes con RC/PR notificaron una mejor CV, lo que sugiere una respuesta más beneficiosa al tratamiento endocrino de segunda línea."
id,no_rel,Los respondedores indicaron un mejor bienestar físico (P =. 004) y estado de ánimo (P =.02) en el mes 3.,"En comparación sólo con pacientes con SD(6m), los respondedores no mostraron diferencias significativas en la CV basal y en el tiempo hasta el fracaso del tratamiento (328.5 v 340 días)."
id,no_rel,Los respondedores indicaron un mejor bienestar físico (P =. 004) y estado de ánimo (P =.02) en el mes 3.,"Durante el tratamiento, los respondedores notificaron un bienestar físico significativamente mejor (meses 3 a 11), estado de ánimo (meses 5 a 11), afrontamiento (meses 5 a 9) y apetito (meses 7 a 11) y menos mareo (mes 9) que los pacientes con SD(6m)."
id,no_rel,Los respondedores indicaron un mejor bienestar físico (P =. 004) y estado de ánimo (P =.02) en el mes 3.,"Los cambios entre los valores basales y los meses 5 y 7, respectivamente, indicaron una mejoría de los respondedores pero patrones heterogéneos en pacientes con SD(6m)."
id,no_rel,Los respondedores indicaron un mejor bienestar físico (P =. 004) y estado de ánimo (P =.02) en el mes 3.,"Aunque los grupos CR/PR y SD(6m) tuvieron tiempos similares al fracaso del tratamiento,"
id,no_rel,"En comparación sólo con pacientes con SD(6m), los respondedores no mostraron diferencias significativas en la CV basal y en el tiempo hasta el fracaso del tratamiento (328.5 v 340 días).","Durante el tratamiento, los respondedores notificaron un bienestar físico significativamente mejor (meses 3 a 11), estado de ánimo (meses 5 a 11), afrontamiento (meses 5 a 9) y apetito (meses 7 a 11) y menos mareo (mes 9) que los pacientes con SD(6m)."
id,no_rel,"En comparación sólo con pacientes con SD(6m), los respondedores no mostraron diferencias significativas en la CV basal y en el tiempo hasta el fracaso del tratamiento (328.5 v 340 días).","Los cambios entre los valores basales y los meses 5 y 7, respectivamente, indicaron una mejoría de los respondedores pero patrones heterogéneos en pacientes con SD(6m)."
id,no_rel,"En comparación sólo con pacientes con SD(6m), los respondedores no mostraron diferencias significativas en la CV basal y en el tiempo hasta el fracaso del tratamiento (328.5 v 340 días).","Aunque los grupos CR/PR y SD(6m) tuvieron tiempos similares al fracaso del tratamiento,"
id,no_rel,"Durante el tratamiento, los respondedores notificaron un bienestar físico significativamente mejor (meses 3 a 11), estado de ánimo (meses 5 a 11), afrontamiento (meses 5 a 9) y apetito (meses 7 a 11) y menos mareo (mes 9) que los pacientes con SD(6m).","Los cambios entre los valores basales y los meses 5 y 7, respectivamente, indicaron una mejoría de los respondedores pero patrones heterogéneos en pacientes con SD(6m)."
id,no_rel,"Durante el tratamiento, los respondedores notificaron un bienestar físico significativamente mejor (meses 3 a 11), estado de ánimo (meses 5 a 11), afrontamiento (meses 5 a 9) y apetito (meses 7 a 11) y menos mareo (mes 9) que los pacientes con SD(6m).","Aunque los grupos CR/PR y SD(6m) tuvieron tiempos similares al fracaso del tratamiento,"
id,no_rel,"Los cambios entre los valores basales y los meses 5 y 7, respectivamente, indicaron una mejoría de los respondedores pero patrones heterogéneos en pacientes con SD(6m).","Aunque los grupos CR/PR y SD(6m) tuvieron tiempos similares al fracaso del tratamiento,"
id,no_rel,El tratamiento con quimioterapia basada en cisplatino proporciona una modesta ventaja de supervivencia sobre la atención de apoyo sola en el cáncer de pulmón avanzado de células no pequeñas (NSCLC).,"Se observó una supervivencia superior con los regímenes combinados de paclitaxel (mediana del tiempo de supervivencia, 9,9 meses; tasa de supervivencia a 1 año, 38,9%) en comparación con etopósido más cisplatino (mediana del tiempo de supervivencia, 7,6 meses; tasa de supervivencia a 1 año, 31,8%; p = 048)."
id,no_rel,El tratamiento con quimioterapia basada en cisplatino proporciona una modesta ventaja de supervivencia sobre la atención de apoyo sola en el cáncer de pulmón avanzado de células no pequeñas (NSCLC).,La comparación de la supervivencia para los dos niveles de dosis de paclitaxel no mostró ninguna diferencia significativa.
id,no_rel,El tratamiento con quimioterapia basada en cisplatino proporciona una modesta ventaja de supervivencia sobre la atención de apoyo sola en el cáncer de pulmón avanzado de células no pequeñas (NSCLC).,"La mediana de la duración de supervivencia para el subgrupo en estadio IIIB fue de 7,9 meses para los pacientes con etopósido más cisplatino frente a 13,1 meses para todos los pacientes con paclitaxel (P = 152)."
id,no_rel,El tratamiento con quimioterapia basada en cisplatino proporciona una modesta ventaja de supervivencia sobre la atención de apoyo sola en el cáncer de pulmón avanzado de células no pequeñas (NSCLC).,"Para el subgrupo en estadio IV, la mediana del tiempo de supervivencia de etopósido más cisplatino fue de 7,6 meses en comparación con 8,9 meses para paclitaxel (P = 2,46)."
id,no_rel,El tratamiento con quimioterapia basada en cisplatino proporciona una modesta ventaja de supervivencia sobre la atención de apoyo sola en el cáncer de pulmón avanzado de células no pequeñas (NSCLC).,"Con las excepciones del aumento de la granulocitopenia en el régimen de dosis bajas de paclitaxel y aumento de las mialgias, neurotoxicidad y, posiblemente, aumento de los eventos cardíacos relacionados con el tratamiento con dosis altas de paclitaxel, la toxicidad fue similar en los tres brazos."
id,no_rel,El tratamiento con quimioterapia basada en cisplatino proporciona una modesta ventaja de supervivencia sobre la atención de apoyo sola en el cáncer de pulmón avanzado de células no pequeñas (NSCLC).,La calidad de vida (QOL) disminuyó significativamente durante los 6 meses.
id,no_rel,El tratamiento con quimioterapia basada en cisplatino proporciona una modesta ventaja de supervivencia sobre la atención de apoyo sola en el cáncer de pulmón avanzado de células no pequeñas (NSCLC).,Las puntuaciones de CV no fueron significativamente diferentes entre los regímenes.
id,no_rel,El tratamiento con quimioterapia basada en cisplatino proporciona una modesta ventaja de supervivencia sobre la atención de apoyo sola en el cáncer de pulmón avanzado de células no pequeñas (NSCLC).,paclitaxel (135 mg/m(2)) en combinación con cisplatino ha reemplazado a etopósido más cisplatino como régimen de referencia en nuestro ensayo de fase III recientemente completado.
